order_id,order_date,product_id,quantity,warehouse_id,customer_region,category,price,cost,city,capacity,shipment_id,supplier_id,ship_date,expected_delivery_date,delivery_date,delay,supplier_name,country,lead_time_days,revenue
10502,2023-11-04,127,5,3,DE-South,Automotive,420,26,Munich,11882,10502,2,2023-11-08,2023-11-11,2023-11-11,0,Supplier_2,Germany,10,2100
10503,2023-06-11,285,4,2,DE-West,Automotive,328,281,Hamburg,11949,10503,11,2023-06-13,2023-06-18,2023-06-22,4,Supplier_11,Poland,2,1312
10504,2023-12-23,121,6,8,DE-South,Industrial,244,258,Munich,10750,10504,11,2023-12-24,2023-12-30,2023-12-28,-2,Supplier_11,Poland,2,1464
10505,2023-12-06,124,11,2,DE-South,Home,82,93,Hamburg,11949,10505,21,2023-12-09,2023-12-13,2023-12-12,-1,Supplier_21,Netherlands,8,902
10506,2023-03-02,33,5,4,DE-North,Industrial,375,276,Hamburg,6906,10506,1,2023-03-03,2023-03-09,2023-03-12,3,Supplier_1,Czechia,11,1875
10507,2023-05-05,170,14,3,DE-South,Automotive,148,232,Munich,11882,10507,17,2023-05-09,2023-05-16,2023-05-15,-1,Supplier_17,Poland,9,2072
10508,2023-03-12,77,10,8,DE-North,Industrial,148,170,Munich,10750,10508,17,2023-03-15,2023-03-22,2023-03-20,-2,Supplier_17,Poland,9,1480
10509,2023-11-22,297,11,6,DE-South,Automotive,167,27,Frankfurt,18503,10509,4,2023-11-25,2023-12-04,2023-12-06,2,Supplier_4,Poland,7,1837
10510,2023-12-30,63,3,8,DE-West,Electronics,193,215,Munich,10750,10510,14,2024-01-01,2024-01-03,2024-01-04,1,Supplier_14,Germany,4,579
10511,2023-08-31,270,8,3,DE-West,Home,173,245,Munich,11882,10511,5,2023-09-03,2023-09-11,2023-09-15,4,Supplier_5,Germany,9,1384
10512,2023-09-06,216,5,7,DE-South,Electronics,362,24,Berlin,13152,10512,4,2023-09-08,2023-09-11,2023-09-15,4,Supplier_4,Poland,7,1810
10513,2023-08-09,190,10,3,DE-North,Automotive,337,27,Munich,11882,10513,6,2023-08-13,2023-08-18,2023-08-17,-1,Supplier_6,Poland,12,3370
10514,2023-01-21,75,8,2,DE-North,Electronics,58,115,Hamburg,11949,10514,18,2023-01-23,2023-01-31,2023-02-03,3,Supplier_18,Germany,7,464
10515,2023-03-23,174,9,5,DE-North,Industrial,302,183,Hamburg,8086,10515,21,2023-03-24,2023-03-29,2023-03-27,-2,Supplier_21,Netherlands,8,2718
10516,2023-12-10,67,15,3,DE-South,Industrial,418,296,Munich,11882,10516,13,2023-12-14,2023-12-17,2023-12-18,1,Supplier_13,Poland,2,6270
10517,2023-01-10,93,1,7,DE-North,Automotive,153,119,Berlin,13152,10517,6,2023-01-11,2023-01-15,2023-01-16,1,Supplier_6,Poland,12,153
10518,2023-01-12,53,5,8,DE-South,Home,178,272,Munich,10750,10518,15,2023-01-16,2023-01-21,2023-01-19,-2,Supplier_15,Poland,14,890
10519,2023-09-20,94,15,1,DE-West,Automotive,389,252,Hamburg,12673,10519,5,2023-09-23,2023-09-26,2023-09-25,-1,Supplier_5,Germany,9,5835
10520,2023-05-25,113,4,4,DE-North,Industrial,338,242,Hamburg,6906,10520,6,2023-05-29,2023-06-03,2023-06-05,2,Supplier_6,Poland,12,1352
10521,2023-07-11,229,19,2,DE-South,Electronics,337,118,Hamburg,11949,10521,24,2023-07-12,2023-07-21,2023-07-20,-1,Supplier_24,Poland,14,6403
10522,2023-09-07,250,10,5,DE-North,Home,150,58,Hamburg,8086,10522,18,2023-09-11,2023-09-20,2023-09-19,-1,Supplier_18,Germany,7,1500
10523,2023-04-24,209,2,7,DE-South,Automotive,404,272,Berlin,13152,10523,29,2023-04-25,2023-04-29,2023-04-28,-1,Supplier_29,Czechia,8,808
10524,2023-01-26,182,5,1,DE-North,Home,272,20,Hamburg,12673,10524,7,2023-01-29,2023-02-06,2023-02-09,3,Supplier_7,Czechia,14,1360
10525,2023-09-28,267,18,3,DE-West,Industrial,193,122,Munich,11882,10525,30,2023-09-29,2023-10-02,2023-10-01,-1,Supplier_30,Germany,4,3474
10526,2023-02-02,281,6,6,DE-South,Industrial,395,203,Frankfurt,18503,10526,6,2023-02-04,2023-02-13,2023-02-16,3,Supplier_6,Poland,12,2370
10527,2023-03-03,155,10,8,DE-South,Electronics,221,145,Munich,10750,10527,26,2023-03-07,2023-03-15,2023-03-18,3,Supplier_26,Poland,12,2210
10528,2023-08-17,83,15,6,DE-West,Electronics,201,32,Frankfurt,18503,10528,8,2023-08-18,2023-08-22,2023-08-22,0,Supplier_8,Czechia,2,3015
10529,2023-10-30,186,9,2,DE-West,Electronics,409,31,Hamburg,11949,10529,25,2023-10-31,2023-11-05,2023-11-03,-2,Supplier_25,Germany,11,3681
10530,2023-04-05,139,13,3,DE-North,Home,76,236,Munich,11882,10530,30,2023-04-06,2023-04-09,2023-04-11,2,Supplier_30,Germany,4,988
10531,2023-02-04,55,18,4,DE-South,Home,490,54,Hamburg,6906,10531,24,2023-02-06,2023-02-08,2023-02-11,3,Supplier_24,Poland,14,8820
10532,2023-07-12,19,7,2,DE-South,Industrial,304,58,Hamburg,11949,10532,30,2023-07-15,2023-07-20,2023-07-22,2,Supplier_30,Germany,4,2128
10533,2023-03-17,267,2,1,DE-North,Industrial,193,122,Hamburg,12673,10533,5,2023-03-19,2023-03-22,2023-03-22,0,Supplier_5,Germany,9,386
10534,2023-09-06,142,16,6,DE-North,Electronics,335,271,Frankfurt,18503,10534,4,2023-09-09,2023-09-11,2023-09-13,2,Supplier_4,Poland,7,5360
10535,2023-03-24,164,2,7,DE-South,Industrial,86,63,Berlin,13152,10535,19,2023-03-26,2023-03-29,2023-03-29,0,Supplier_19,Germany,11,172
10536,2023-01-25,252,4,5,DE-West,Electronics,102,269,Hamburg,8086,10536,10,2023-01-26,2023-02-01,2023-02-01,0,Supplier_10,Germany,5,408
10537,2023-02-26,232,2,5,DE-North,Industrial,391,152,Hamburg,8086,10537,9,2023-02-28,2023-03-06,2023-03-09,3,Supplier_9,Germany,11,782
10538,2023-02-01,297,17,4,DE-South,Automotive,167,27,Hamburg,6906,10538,23,2023-02-05,2023-02-08,2023-02-10,2,Supplier_23,Poland,3,2839
10539,2023-11-15,60,6,5,DE-North,Electronics,148,109,Hamburg,8086,10539,1,2023-11-18,2023-11-26,2023-11-28,2,Supplier_1,Czechia,11,888
10540,2023-01-12,22,10,5,DE-West,Electronics,374,241,Hamburg,8086,10540,19,2023-01-13,2023-01-16,2023-01-20,4,Supplier_19,Germany,11,3740
10541,2023-11-15,126,14,7,DE-South,Industrial,492,249,Berlin,13152,10541,29,2023-11-18,2023-11-24,2023-11-23,-1,Supplier_29,Czechia,8,6888
10542,2023-11-29,103,15,4,DE-South,Automotive,415,44,Hamburg,6906,10542,12,2023-11-30,2023-12-05,2023-12-08,3,Supplier_12,Netherlands,9,6225
10543,2023-04-02,221,12,6,DE-South,Home,313,258,Frankfurt,18503,10543,19,2023-04-03,2023-04-09,2023-04-09,0,Supplier_19,Germany,11,3756
10544,2023-01-01,110,19,1,DE-West,Home,218,200,Hamburg,12673,10544,13,2023-01-05,2023-01-11,2023-01-12,1,Supplier_13,Poland,2,4142
10545,2023-11-22,58,11,2,DE-North,Electronics,464,283,Hamburg,11949,10545,22,2023-11-24,2023-12-01,2023-11-29,-2,Supplier_22,Poland,9,5104
10546,2023-05-16,65,1,6,DE-West,Home,161,94,Frankfurt,18503,10546,15,2023-05-20,2023-05-26,2023-05-25,-1,Supplier_15,Poland,14,161
10547,2023-07-15,58,8,2,DE-West,Electronics,464,283,Hamburg,11949,10547,29,2023-07-18,2023-07-27,2023-07-31,4,Supplier_29,Czechia,8,3712
10548,2023-05-13,158,6,4,DE-West,Automotive,95,20,Hamburg,6906,10548,2,2023-05-15,2023-05-19,2023-05-22,3,Supplier_2,Germany,10,570
10549,2023-03-27,76,12,6,DE-South,Automotive,282,171,Frankfurt,18503,10549,20,2023-03-30,2023-04-04,2023-04-04,0,Supplier_20,Germany,13,3384
10550,2023-10-22,19,16,3,DE-West,Industrial,304,58,Munich,11882,10550,12,2023-10-24,2023-10-28,2023-10-31,3,Supplier_12,Netherlands,9,4864
10551,2023-10-06,190,18,4,DE-South,Automotive,337,27,Hamburg,6906,10551,18,2023-10-10,2023-10-15,2023-10-14,-1,Supplier_18,Germany,7,6066
10552,2023-11-20,250,12,4,DE-South,Home,150,58,Hamburg,6906,10552,21,2023-11-21,2023-11-25,2023-11-24,-1,Supplier_21,Netherlands,8,1800
10553,2023-06-29,79,2,4,DE-North,Home,353,243,Hamburg,6906,10553,29,2023-07-02,2023-07-09,2023-07-12,3,Supplier_29,Czechia,8,706
10554,2023-01-04,84,7,4,DE-North,Industrial,103,298,Hamburg,6906,10554,4,2023-01-07,2023-01-11,2023-01-15,4,Supplier_4,Poland,7,721
10555,2023-05-06,172,9,5,DE-West,Electronics,165,271,Hamburg,8086,10555,20,2023-05-10,2023-05-13,2023-05-16,3,Supplier_20,Germany,13,1485
10556,2023-06-24,212,18,5,DE-South,Home,457,216,Hamburg,8086,10556,12,2023-06-28,2023-07-07,2023-07-05,-2,Supplier_12,Netherlands,9,8226
10557,2023-09-08,149,9,6,DE-South,Electronics,196,58,Frankfurt,18503,10557,20,2023-09-10,2023-09-16,2023-09-18,2,Supplier_20,Germany,13,1764
10558,2023-01-21,10,8,1,DE-North,Automotive,247,105,Hamburg,12673,10558,13,2023-01-24,2023-01-31,2023-02-02,2,Supplier_13,Poland,2,1976
10559,2023-04-15,30,1,4,DE-South,Industrial,250,269,Hamburg,6906,10559,4,2023-04-19,2023-04-27,2023-04-30,3,Supplier_4,Poland,7,250
10560,2023-03-07,280,5,2,DE-West,Automotive,488,157,Hamburg,11949,10560,14,2023-03-09,2023-03-16,2023-03-14,-2,Supplier_14,Germany,4,2440
10561,2023-09-20,55,16,3,DE-South,Home,490,54,Munich,11882,10561,21,2023-09-22,2023-09-25,2023-09-28,3,Supplier_21,Netherlands,8,7840
10562,2023-02-18,127,14,5,DE-West,Automotive,420,26,Hamburg,8086,10562,18,2023-02-21,2023-02-24,2023-02-23,-1,Supplier_18,Germany,7,5880
10563,2023-01-16,180,13,8,DE-North,Home,67,33,Munich,10750,10563,6,2023-01-18,2023-01-21,2023-01-21,0,Supplier_6,Poland,12,871
10564,2023-05-25,232,11,2,DE-North,Industrial,391,152,Hamburg,11949,10564,1,2023-05-29,2023-05-31,2023-06-02,2,Supplier_1,Czechia,11,4301
10565,2023-12-06,93,13,5,DE-South,Automotive,153,119,Hamburg,8086,10565,10,2023-12-10,2023-12-17,2023-12-21,4,Supplier_10,Germany,5,1989
10566,2023-09-07,8,15,8,DE-South,Electronics,267,173,Munich,10750,10566,18,2023-09-11,2023-09-16,2023-09-17,1,Supplier_18,Germany,7,4005
10567,2023-12-09,247,16,6,DE-North,Electronics,320,53,Frankfurt,18503,10567,19,2023-12-12,2023-12-15,2023-12-18,3,Supplier_19,Germany,11,5120
10568,2023-12-20,196,13,1,DE-West,Automotive,204,197,Hamburg,12673,10568,2,2023-12-24,2023-12-27,2023-12-30,3,Supplier_2,Germany,10,2652
10569,2023-03-16,163,8,3,DE-West,Industrial,282,77,Munich,11882,10569,15,2023-03-17,2023-03-19,2023-03-19,0,Supplier_15,Poland,14,2256
10570,2023-10-17,40,18,5,DE-West,Home,452,171,Hamburg,8086,10570,3,2023-10-19,2023-10-28,2023-10-27,-1,Supplier_3,Netherlands,10,8136
10571,2023-10-09,254,19,8,DE-North,Electronics,157,137,Munich,10750,10571,8,2023-10-10,2023-10-12,2023-10-13,1,Supplier_8,Czechia,2,2983
10572,2023-03-07,85,15,8,DE-North,Home,169,236,Munich,10750,10572,19,2023-03-09,2023-03-15,2023-03-15,0,Supplier_19,Germany,11,2535
10573,2023-05-05,272,10,3,DE-North,Industrial,207,268,Munich,11882,10573,11,2023-05-08,2023-05-17,2023-05-15,-2,Supplier_11,Poland,2,2070
10574,2023-11-15,78,4,3,DE-South,Industrial,196,209,Munich,11882,10574,14,2023-11-19,2023-11-28,2023-11-29,1,Supplier_14,Germany,4,784
10575,2023-03-28,213,6,6,DE-North,Electronics,62,29,Frankfurt,18503,10575,16,2023-03-30,2023-04-02,2023-04-05,3,Supplier_16,Germany,5,372
10576,2023-02-10,255,8,2,DE-West,Electronics,54,278,Hamburg,11949,10576,10,2023-02-12,2023-02-17,2023-02-16,-1,Supplier_10,Germany,5,432
10577,2023-07-05,91,7,8,DE-West,Industrial,469,38,Munich,10750,10577,17,2023-07-09,2023-07-12,2023-07-16,4,Supplier_17,Poland,9,3283
10578,2023-12-20,193,12,5,DE-North,Electronics,200,109,Hamburg,8086,10578,15,2023-12-23,2023-12-29,2024-01-01,3,Supplier_15,Poland,14,2400
10579,2023-12-01,253,18,3,DE-North,Industrial,109,181,Munich,11882,10579,30,2023-12-02,2023-12-09,2023-12-10,1,Supplier_30,Germany,4,1962
10580,2023-09-23,278,18,6,DE-West,Automotive,141,100,Frankfurt,18503,10580,11,2023-09-26,2023-09-29,2023-09-27,-2,Supplier_11,Poland,2,2538
10581,2023-09-28,143,19,8,DE-North,Industrial,146,294,Munich,10750,10581,8,2023-10-02,2023-10-11,2023-10-13,2,Supplier_8,Czechia,2,2774
10582,2023-02-11,244,4,4,DE-South,Electronics,229,192,Hamburg,6906,10582,8,2023-02-12,2023-02-14,2023-02-16,2,Supplier_8,Czechia,2,916
10583,2023-04-03,212,1,8,DE-North,Home,457,216,Munich,10750,10583,7,2023-04-07,2023-04-16,2023-04-19,3,Supplier_7,Czechia,14,457
10584,2023-07-04,195,5,7,DE-West,Home,176,205,Berlin,13152,10584,20,2023-07-05,2023-07-07,2023-07-11,4,Supplier_20,Germany,13,880
10585,2023-08-03,270,7,3,DE-West,Home,173,245,Munich,11882,10585,12,2023-08-05,2023-08-13,2023-08-15,2,Supplier_12,Netherlands,9,1211
10586,2023-01-17,19,11,3,DE-North,Industrial,304,58,Munich,11882,10586,21,2023-01-21,2023-01-27,2023-01-25,-2,Supplier_21,Netherlands,8,3344
10587,2023-09-22,40,11,5,DE-West,Home,452,171,Hamburg,8086,10587,28,2023-09-26,2023-10-02,2023-10-05,3,Supplier_28,Germany,4,4972
10588,2023-04-24,98,10,7,DE-North,Industrial,148,242,Berlin,13152,10588,28,2023-04-26,2023-04-28,2023-05-02,4,Supplier_28,Germany,4,1480
10589,2023-10-19,4,7,4,DE-West,Home,175,88,Hamburg,6906,10589,27,2023-10-23,2023-10-25,2023-10-25,0,Supplier_27,Poland,9,1225
10590,2023-10-19,33,16,3,DE-West,Industrial,375,276,Munich,11882,10590,30,2023-10-20,2023-10-23,2023-10-21,-2,Supplier_30,Germany,4,6000
10591,2023-02-17,299,1,5,DE-West,Electronics,138,214,Hamburg,8086,10591,16,2023-02-21,2023-03-02,2023-03-03,1,Supplier_16,Germany,5,138
10592,2023-11-03,165,1,5,DE-North,Automotive,329,192,Hamburg,8086,10592,16,2023-11-06,2023-11-12,2023-11-12,0,Supplier_16,Germany,5,329
10593,2023-04-07,27,12,8,DE-North,Automotive,289,119,Munich,10750,10593,10,2023-04-08,2023-04-15,2023-04-17,2,Supplier_10,Germany,5,3468
10594,2023-04-05,173,16,6,DE-North,Home,240,248,Frankfurt,18503,10594,22,2023-04-09,2023-04-18,2023-04-21,3,Supplier_22,Poland,9,3840
10595,2023-11-22,113,5,7,DE-South,Industrial,338,242,Berlin,13152,10595,22,2023-11-24,2023-11-27,2023-11-25,-2,Supplier_22,Poland,9,1690
10596,2023-03-15,95,14,3,DE-South,Automotive,303,95,Munich,11882,10596,7,2023-03-18,2023-03-20,2023-03-19,-1,Supplier_7,Czechia,14,4242
10597,2023-12-02,233,18,1,DE-South,Industrial,100,278,Hamburg,12673,10597,4,2023-12-05,2023-12-10,2023-12-12,2,Supplier_4,Poland,7,1800
10598,2023-03-09,134,9,1,DE-West,Electronics,414,24,Hamburg,12673,10598,24,2023-03-11,2023-03-17,2023-03-16,-1,Supplier_24,Poland,14,3726
10599,2023-09-03,124,2,2,DE-West,Home,82,93,Hamburg,11949,10599,2,2023-09-06,2023-09-14,2023-09-17,3,Supplier_2,Germany,10,164
10600,2023-03-18,116,12,1,DE-North,Industrial,353,182,Hamburg,12673,10600,9,2023-03-21,2023-03-24,2023-03-24,0,Supplier_9,Germany,11,4236
10601,2023-07-27,13,10,1,DE-West,Home,373,88,Hamburg,12673,10601,15,2023-07-28,2023-08-03,2023-08-05,2,Supplier_15,Poland,14,3730
10602,2023-09-11,165,2,5,DE-South,Automotive,329,192,Hamburg,8086,10602,22,2023-09-15,2023-09-24,2023-09-27,3,Supplier_22,Poland,9,658
10603,2023-08-09,208,15,5,DE-South,Industrial,75,54,Hamburg,8086,10603,14,2023-08-10,2023-08-15,2023-08-13,-2,Supplier_14,Germany,4,1125
10604,2023-09-19,85,4,6,DE-North,Home,169,236,Frankfurt,18503,10604,12,2023-09-21,2023-09-28,2023-09-27,-1,Supplier_12,Netherlands,9,676
10605,2023-11-27,248,19,7,DE-West,Electronics,103,114,Berlin,13152,10605,17,2023-11-28,2023-12-02,2023-11-30,-2,Supplier_17,Poland,9,1957
10606,2023-12-10,56,4,3,DE-West,Industrial,483,234,Munich,11882,10606,17,2023-12-13,2023-12-15,2023-12-19,4,Supplier_17,Poland,9,1932
10607,2023-09-16,172,9,7,DE-South,Electronics,165,271,Berlin,13152,10607,13,2023-09-18,2023-09-23,2023-09-25,2,Supplier_13,Poland,2,1485
10608,2023-11-04,141,13,7,DE-North,Industrial,326,89,Berlin,13152,10608,8,2023-11-08,2023-11-12,2023-11-10,-2,Supplier_8,Czechia,2,4238
10609,2023-03-15,132,10,3,DE-South,Electronics,87,141,Munich,11882,10609,10,2023-03-17,2023-03-26,2023-03-28,2,Supplier_10,Germany,5,870
10610,2023-05-05,201,14,8,DE-West,Home,442,211,Munich,10750,10610,26,2023-05-07,2023-05-10,2023-05-11,1,Supplier_26,Poland,12,6188
10611,2023-07-07,289,3,8,DE-South,Electronics,178,254,Munich,10750,10611,13,2023-07-10,2023-07-15,2023-07-13,-2,Supplier_13,Poland,2,534
10612,2023-09-11,179,3,5,DE-South,Electronics,177,252,Hamburg,8086,10612,7,2023-09-12,2023-09-16,2023-09-17,1,Supplier_7,Czechia,14,531
10613,2023-11-17,29,16,8,DE-West,Industrial,146,242,Munich,10750,10613,3,2023-11-20,2023-11-25,2023-11-24,-1,Supplier_3,Netherlands,10,2336
10614,2023-11-04,36,9,3,DE-West,Electronics,197,299,Munich,11882,10614,24,2023-11-07,2023-11-11,2023-11-15,4,Supplier_24,Poland,14,1773
10615,2023-08-23,109,14,5,DE-West,Automotive,494,128,Hamburg,8086,10615,15,2023-08-24,2023-08-27,2023-08-30,3,Supplier_15,Poland,14,6916
10616,2023-09-07,146,16,7,DE-South,Home,497,110,Berlin,13152,10616,24,2023-09-08,2023-09-11,2023-09-09,-2,Supplier_24,Poland,14,7952
10617,2023-11-28,276,9,7,DE-South,Industrial,368,125,Berlin,13152,10617,29,2023-12-01,2023-12-04,2023-12-02,-2,Supplier_29,Czechia,8,3312
10618,2023-12-11,146,5,1,DE-South,Home,497,110,Hamburg,12673,10618,7,2023-12-15,2023-12-24,2023-12-23,-1,Supplier_7,Czechia,14,2485
10619,2023-03-13,168,13,3,DE-North,Home,230,168,Munich,11882,10619,30,2023-03-14,2023-03-17,2023-03-15,-2,Supplier_30,Germany,4,2990
10620,2023-08-23,257,15,8,DE-North,Home,245,73,Munich,10750,10620,5,2023-08-27,2023-08-30,2023-09-03,4,Supplier_5,Germany,9,3675
10621,2023-11-20,275,4,1,DE-West,Electronics,169,266,Hamburg,12673,10621,8,2023-11-23,2023-11-30,2023-12-02,2,Supplier_8,Czechia,2,676
10622,2023-06-05,87,14,2,DE-North,Automotive,457,81,Hamburg,11949,10622,21,2023-06-06,2023-06-10,2023-06-11,1,Supplier_21,Netherlands,8,6398
10623,2023-04-25,154,7,6,DE-West,Home,66,239,Frankfurt,18503,10623,17,2023-04-28,2023-05-01,2023-05-01,0,Supplier_17,Poland,9,462
10624,2023-11-09,285,4,6,DE-South,Automotive,328,281,Frankfurt,18503,10624,8,2023-11-10,2023-11-15,2023-11-17,2,Supplier_8,Czechia,2,1312
10625,2023-08-16,98,17,7,DE-West,Industrial,148,242,Berlin,13152,10625,7,2023-08-18,2023-08-23,2023-08-23,0,Supplier_7,Czechia,14,2516
10626,2023-11-18,211,9,7,DE-South,Home,458,275,Berlin,13152,10626,7,2023-11-19,2023-11-22,2023-11-21,-1,Supplier_7,Czechia,14,4122
10627,2023-12-12,48,4,3,DE-West,Home,473,187,Munich,11882,10627,2,2023-12-15,2023-12-20,2023-12-19,-1,Supplier_2,Germany,10,1892
10628,2023-09-02,274,3,7,DE-North,Industrial,194,49,Berlin,13152,10628,11,2023-09-03,2023-09-06,2023-09-04,-2,Supplier_11,Poland,2,582
10629,2023-11-02,194,19,5,DE-South,Home,499,155,Hamburg,8086,10629,12,2023-11-03,2023-11-10,2023-11-12,2,Supplier_12,Netherlands,9,9481
10630,2023-01-14,252,9,6,DE-South,Electronics,102,269,Frankfurt,18503,10630,28,2023-01-17,2023-01-22,2023-01-25,3,Supplier_28,Germany,4,918
10631,2023-01-16,283,8,8,DE-South,Automotive,166,88,Munich,10750,10631,12,2023-01-17,2023-01-23,2023-01-23,0,Supplier_12,Netherlands,9,1328
10632,2023-02-11,262,7,5,DE-North,Automotive,96,274,Hamburg,8086,10632,19,2023-02-13,2023-02-22,2023-02-23,1,Supplier_19,Germany,11,672
10633,2023-04-20,262,7,6,DE-North,Automotive,96,274,Frankfurt,18503,10633,28,2023-04-24,2023-05-02,2023-05-05,3,Supplier_28,Germany,4,672
10634,2023-10-05,31,4,2,DE-North,Electronics,173,166,Hamburg,11949,10634,3,2023-10-09,2023-10-17,2023-10-19,2,Supplier_3,Netherlands,10,692
10635,2023-11-20,105,19,5,DE-South,Automotive,243,170,Hamburg,8086,10635,12,2023-11-22,2023-11-24,2023-11-27,3,Supplier_12,Netherlands,9,4617
10636,2023-01-19,169,12,1,DE-West,Home,144,99,Hamburg,12673,10636,28,2023-01-21,2023-01-29,2023-01-28,-1,Supplier_28,Germany,4,1728
10637,2023-03-07,236,6,5,DE-West,Industrial,112,184,Hamburg,8086,10637,27,2023-03-11,2023-03-16,2023-03-18,2,Supplier_27,Poland,9,672
10638,2023-06-16,274,12,8,DE-North,Industrial,194,49,Munich,10750,10638,26,2023-06-18,2023-06-23,2023-06-24,1,Supplier_26,Poland,12,2328
10639,2023-03-14,230,4,2,DE-West,Electronics,264,25,Hamburg,11949,10639,6,2023-03-15,2023-03-23,2023-03-25,2,Supplier_6,Poland,12,1056
10640,2023-11-06,23,2,4,DE-South,Automotive,421,42,Hamburg,6906,10640,6,2023-11-10,2023-11-17,2023-11-15,-2,Supplier_6,Poland,12,842
10641,2023-04-22,164,15,8,DE-South,Industrial,86,63,Munich,10750,10641,19,2023-04-26,2023-05-04,2023-05-07,3,Supplier_19,Germany,11,1290
10642,2023-10-01,281,6,8,DE-North,Industrial,395,203,Munich,10750,10642,27,2023-10-05,2023-10-07,2023-10-08,1,Supplier_27,Poland,9,2370
10643,2023-03-26,7,18,4,DE-North,Electronics,221,95,Hamburg,6906,10643,21,2023-03-28,2023-04-05,2023-04-05,0,Supplier_21,Netherlands,8,3978
10644,2023-05-19,210,5,8,DE-West,Electronics,355,101,Munich,10750,10644,9,2023-05-20,2023-05-26,2023-05-25,-1,Supplier_9,Germany,11,1775
10645,2023-02-08,253,4,1,DE-West,Industrial,109,181,Hamburg,12673,10645,23,2023-02-12,2023-02-14,2023-02-18,4,Supplier_23,Poland,3,436
10646,2023-04-15,133,11,4,DE-West,Electronics,279,213,Hamburg,6906,10646,9,2023-04-17,2023-04-22,2023-04-26,4,Supplier_9,Germany,11,3069
10647,2023-11-20,274,11,7,DE-North,Industrial,194,49,Berlin,13152,10647,18,2023-11-24,2023-12-02,2023-12-06,4,Supplier_18,Germany,7,2134
10648,2023-10-08,106,9,5,DE-North,Automotive,359,163,Hamburg,8086,10648,10,2023-10-10,2023-10-13,2023-10-15,2,Supplier_10,Germany,5,3231
10649,2023-05-03,232,3,2,DE-North,Industrial,391,152,Hamburg,11949,10649,10,2023-05-06,2023-05-12,2023-05-13,1,Supplier_10,Germany,5,1173
10650,2023-08-06,33,11,6,DE-South,Industrial,375,276,Frankfurt,18503,10650,1,2023-08-07,2023-08-15,2023-08-13,-2,Supplier_1,Czechia,11,4125
10651,2023-03-02,79,2,1,DE-West,Home,353,243,Hamburg,12673,10651,18,2023-03-06,2023-03-14,2023-03-12,-2,Supplier_18,Germany,7,706
10652,2023-04-10,35,9,4,DE-North,Automotive,308,35,Hamburg,6906,10652,22,2023-04-11,2023-04-16,2023-04-20,4,Supplier_22,Poland,9,2772
10653,2023-11-03,110,10,5,DE-North,Home,218,200,Hamburg,8086,10653,10,2023-11-07,2023-11-10,2023-11-10,0,Supplier_10,Germany,5,2180
10654,2023-12-20,63,11,6,DE-North,Electronics,193,215,Frankfurt,18503,10654,7,2023-12-21,2023-12-24,2023-12-28,4,Supplier_7,Czechia,14,2123
10655,2023-07-23,297,3,6,DE-West,Automotive,167,27,Frankfurt,18503,10655,8,2023-07-26,2023-08-03,2023-08-02,-1,Supplier_8,Czechia,2,501
10656,2023-09-15,178,17,5,DE-West,Home,372,66,Hamburg,8086,10656,11,2023-09-16,2023-09-23,2023-09-27,4,Supplier_11,Poland,2,6324
10657,2023-01-05,232,11,3,DE-South,Industrial,391,152,Munich,11882,10657,22,2023-01-08,2023-01-14,2023-01-12,-2,Supplier_22,Poland,9,4301
10658,2023-07-16,104,17,3,DE-South,Industrial,387,72,Munich,11882,10658,6,2023-07-20,2023-07-25,2023-07-24,-1,Supplier_6,Poland,12,6579
10659,2023-06-29,294,19,7,DE-South,Automotive,339,170,Berlin,13152,10659,19,2023-06-30,2023-07-04,2023-07-08,4,Supplier_19,Germany,11,6441
10660,2023-12-08,35,4,2,DE-South,Automotive,308,35,Hamburg,11949,10660,9,2023-12-10,2023-12-13,2023-12-14,1,Supplier_9,Germany,11,1232
10661,2023-05-13,194,2,7,DE-North,Home,499,155,Berlin,13152,10661,11,2023-05-17,2023-05-25,2023-05-27,2,Supplier_11,Poland,2,998
10662,2023-11-20,174,14,7,DE-South,Industrial,302,183,Berlin,13152,10662,2,2023-11-23,2023-11-30,2023-11-30,0,Supplier_2,Germany,10,4228
10663,2023-09-10,102,15,1,DE-North,Automotive,433,118,Hamburg,12673,10663,11,2023-09-13,2023-09-15,2023-09-13,-2,Supplier_11,Poland,2,6495
10664,2023-09-22,293,3,4,DE-North,Electronics,288,268,Hamburg,6906,10664,30,2023-09-25,2023-09-29,2023-10-01,2,Supplier_30,Germany,4,864
10665,2023-04-03,85,13,4,DE-West,Home,169,236,Hamburg,6906,10665,5,2023-04-07,2023-04-16,2023-04-14,-2,Supplier_5,Germany,9,2197
